RowID,Cluster Title,Story Title,Story Summary,Owner,AI Captured Date & Time,Assigned Date & Time,Moved to Not Impactful (Owner),Date & Time when moved to Not Impactful,Suppliers,Linked Stories,Event Classification,Not Impactful Feedback,Feedback
53,"Amazon cargo plane overruns Miami airport runway, leaving fatalities and injuries",Deadly crash at Miami airport remains under investigation,"A cargo plane crashed at Miami International Airport on Sunday, killing at least five people and injuring several others; mayor reported and investigation is ongoing.",Ayush Bhartwal,2026-09-07 17:24:30.796,2026-09-07 17:35:09.136,Ayush Bhartwal,2026-09-07 17:41:49.436,"MIAMI INTERNATIONAL AIRPORT, A, FIVE, AT, AIRPORT, AND, AMI INTERNATIONAL, PEOPLE, INTERNATIONAL, CE LINK, ON",15.0,Event,"[""Already Notified""]",AGREED
54,"Amazon cargo plane overruns Miami airport runway, leaving fatalities and injuries",(VIDEO) Amazon Cargo Jet Left a Miami Runway at 129 mph in a Crash That Killed Five; NTSB Opens Inquiry,"An Amazon-contracted Boeing 767 freighter overran Runway 30 at Miami International Airport on Sept. 7, 2026, crossing airport perimeter, striking vehicles and killing five. The crash closed runways and caused widespread cancellations, delays and diversions while NTSB opens an inquiry.",Ayush Bhartwal,2026-09-07 17:09:30.259,2026-09-07 17:35:09.136,Ayush Bhartwal,2026-09-07 17:41:49.436,"THAT, A, AMAZON, BE, MPH, ROSE, AN, LOT, AS, AT, AND, JET, CE LINK",15.0,Event,"[""Already Notified""]",AGREED
55,"Amazon cargo plane overruns Miami airport runway, leaving fatalities and injuries",Amazon cargo jet sits at end of Miami airport runway after crash that killed five people,"An Amazon Prime Air cargo jet barreled off the end of a runway at Miami International Airport on 2026-09-07, crashing into vehicles, killing five people and injuring five, likely disrupting airport operations and cargo logistics.",Ayush Bhartwal,2026-09-07 16:54:31.865,2026-09-07 17:35:09.136,Ayush Bhartwal,2026-09-07 17:41:49.436,"THAT, AS, AMAZON, FIVE, AT, AIRPORT, JET, END, PEOPLE, CE LINK",15.0,Event,"[""Already Notified""]",AGREED
56,"Amazon cargo plane overruns Miami airport runway, leaving fatalities and injuries",Investigation into Amazon cargo jet runway overrun in Miami,"An Amazon-operated Boeing 767 cargo jet overran a runway at Miami International Airport on Sunday afternoon, crashing and killing five while injuring five; investigators probe a potentially fast, long landing amid storm clouds.",Ayush Bhartwal,2026-09-07 16:56:19.957,2026-09-07 17:35:09.136,Ayush Bhartwal,2026-09-07 17:41:49.436,"A, AMAZON, T C, JET, AN, CE LINK",15.0,Event,"[""Already Notified""]",AGREED
57,"Amazon cargo plane overruns Miami airport runway, leaving fatalities and injuries",The NTSB will brief on the fatal crash of an Amazon Prime Air cargo plane in Miami,"An Amazon Prime Air cargo Boeing 767-300 overran Miami International Airport's diagonal runway on Sept 6-7, killing five and injuring five; airport suspended flights, later resumed; over 232 cancellations and multi-hour delays reported.",Ayush Bhartwal,2026-09-07 17:03:27.008,2026-09-07 17:35:09.136,Ayush Bhartwal,2026-09-07 17:41:49.436,"PRIME, PRIME AIR, AIT, CE LINK",15.0,Event,"[""Already Notified""]",AGREED
58,"Amazon cargo plane overruns Miami airport runway, leaving fatalities and injuries",A cargo plane crashed at Miami airport: flights were suspended and there are injured people,"An Amazon-branded Boeing 767-300 cargo plane veered off the runway and crashed while landing at Miami International Airport on 2026-09-07 around 14:00 local time; the crash killed five, injured five, and closed runways and taxiways, halting flights for several hours.",Ayush Bhartwal,2026-09-07 16:59:39.091,2026-09-07 17:35:09.136,Ayush Bhartwal,2026-09-07 17:41:49.436,"LA, EL, Y, CE LINK, LAS",15.0,Event,"[""Already Notified""]",AGREED
59,"Amazon cargo plane overruns Miami airport runway, leaving fatalities and injuries","Amazon plane veers off runway in Miami, leaving five dead; Here's what is known about the crash","A Boeing 767-300 freighter operated by 21 Air for Amazon Prime Air ran off runway 30 while landing at Miami International Airport on Sept 6, 2026, causing fire, fuel leak, five deaths, five injuries, and temporary closure of runways causing flight delays.",Ayush Bhartwal,2026-09-07 17:19:33.846,2026-09-07 17:35:09.136,Ayush Bhartwal,2026-09-07 17:41:49.436,"SALE, AMAZON, PRIME, PRIME AIR, LA, EL, Y, CE LINK",15.0,Event,"[""Already Notified""]",AGREED
60,"Amazon cargo plane overruns Miami airport runway, leaving fatalities and injuries",A federal investigation is open after the fatal crash of an Amazon cargo plane,"An Amazon Prime Air Boeing 767 cargo plane operated by 21 Air overran the runway at Miami International Airport around 2 p.m., struck vehicles on a road adjacent to the runway, ignited a large fire, killed at least five people, injured several, and disrupted flights with cancellations and diversions; NTSB opened an investigation.",Ayush Bhartwal,2026-09-07 17:23:19.021,2026-09-07 17:35:09.136,Ayush Bhartwal,2026-09-07 17:41:49.436,"A, ADMINISTRATION, LA, FEDERAL AVIATION ADMINISTRATION, CE LINK",15.0,Event,"[""Already Notified""]",AGREED
61,"Amazon cargo plane overruns Miami airport runway, leaving fatalities and injuries",Investigating what went wrong in Amazon plane crash in Miami: Some hypotheses come to light,"A 21 Air-operated Boeing 767-300 cargo plane for Amazon Prime Air overran runway 30 at Miami International Airport on Sept 7, 2026, crossing a perimeter road and striking vehicles; at least five dead, multiple injured, fires, fuel leak, and hundreds of flight cancellations and delays.",Ayush Bhartwal,2026-09-07 17:09:30.319,2026-09-07 17:35:09.136,Ayush Bhartwal,2026-09-07 17:41:49.436,"A, AMAZON, MOMENTO, LA, EL, AL, CE LINK",15.0,Event,"[""Already Notified""]",AGREED
62,"Amazon cargo plane overruns Miami airport runway, leaving fatalities and injuries",Tragedy on the Tarmac: Amazon Prime Air Crash at Miami Airport | Business,"Amazon Prime Air Flight 7598, a Boeing 767-300 freighter, overran Miami International Airport's diagonal runway around 14:00 EDT, striking vehicles. Five fatalities, five injuries; operations halted, later resumed Sunday evening; 232 flights canceled and multi-hour delays.",Ayush Bhartwal,2026-09-07 17:02:20.112,2026-09-07 17:35:09.136,Ayush Bhartwal,2026-09-07 17:41:49.436,"THAT, MIAMI INTERNATIONAL AIRPORT, A, AMAZON, PRIME AIR, AIRPORT, IS, PRIME, FIVE, AT, BOEING, AND, AMI INTERNATIONAL, T I, INTERNATIONAL, CE LINK, ON",15.0,Event,"[""Already Notified""]",AGREED
63,Insolvency shock in HafenCity — solar pioneer Enerparc in financial trouble,Insolvency shock in HafenCity — solar pioneer Enerparc in financial trouble,"Enerparc, a Hamburg-founded solar pioneer based in HafenCity, is in financial trouble, threatening operations of its 700 solar parks and affecting about 380 employees after announcing a billion-euro expansion earlier in the year.",Ayush Bhartwal,2026-09-07 16:51:30.565,2026-09-07 17:35:09.136,Ayush Bhartwal,2026-09-07 17:55:29.600,"1, FRANK, IM, FOTO, X, MÜLLER, E MARKE, SIND, FUNKE, SIE, CE LINK",0.0,Event,,AGREED
64,Overall Green Forest fire in Mozambique from 29 Aug 2026 00:00 UTC to 07 Sep 2026 00:00 UTC,Overall Green Forest fire in Mozambique from 29 Aug 2026 00:00 UTC to 07 Sep 2026 00:00 UTC,Green Forest wildfire affected Mozambique from 29 Aug to 07 Sep 2026; GDACS/USGS references indicate casualty estimates and multi-source disaster reporting.,Deepika Rao,2026-09-07 16:49:34.103,2026-09-07 18:16:05.370,Deepika Rao,2026-09-07 18:16:28.452,"A, CE LINK, ON",0.0,Non-Event,,AGREED
65,Insurer Agrees to Pay $30 Million More to Winona-Rochester Abuse Survivors,Insurer Agrees to Pay $30 Million More to Winona-Rochester Abuse Survivors,"U. S. Fire Insurance (Crum & Forster subsidiary) agreed to pay $30 million to 145 survivors of clergy sexual abuse tied to the Diocese of Winona-Rochester, ending years of litigation including three 2025 jury verdicts and layered atop a prior $28 million bankruptcy settlement fund.",Ayush Bhartwal,2026-09-07 16:49:33.796,2026-09-07 17:35:09.136,Ayush Bhartwal,2026-09-07 17:55:29.600,"A, AND, DAYS, E COMPANY, CE LINK, COMPANY",0.0,Event,,AGREED
66,Euroclear Holding SA offered to acquire Banco Inversis SA,Euroclear Holding SA offered to acquire Banco Inversis SA,"...funds and investment services with Euroclear's scale, infrastructure and international ecosystem. Banco Inversis SA is located in Madrid, Spain and provides investment technology and financial",Deepika Rao,2026-09-07 16:49:19.473,2026-09-07 18:16:05.370,Deepika Rao,2026-09-07 18:16:28.452,"AND, EUROCLEAR, NT TECHNO, IS, BANCO, INTERNATIONAL, SA, CE LINK, SPAIN",0.0,Non-Event,,AGREED
67,"Hawaii braces for Hurricane Lowell amid risk of dangerous winds, flash floods","Hawaii braces for Hurricane Lowell amid risk of dangerous winds, flash floods","...Kauai County, which includes Kauai and Niihau, meaning the locations may face hurricane conditions within 48 hours.

Extremely dangerous surf may batter the southern and western exposed shores...",Ayush Bhartwal,2026-09-07 16:47:31.201,2026-09-07 17:35:09.136,Ayush Bhartwal,2026-09-07 17:55:29.600,"LOWELL, AND, CE LINK",0.0,Event,,AGREED
68,IMD forecasts heavy rainfall over Northeast region,IMD forecasts heavy rainfall over Northeast region,"...Nicobar Islands, Bihar, Odisha, Sub Himalayan West Bengal, Sikkim and Telangana are expected to witness thunderstorms accompanied with lightning and gusty winds during the next two days. The...",Abeer Khan,2026-09-07 16:47:31.178,2026-09-07 16:50:15.197,Abeer Khan,2026-09-07 16:57:51.187,"SUB, OVER, WEST, AND, NEXT, DURING, CE LINK",0.0,Event,,AGREED
69,"Portici, man hit and killed by a train: rail traffic interrupted on the Naples-Salerno line","Portici, man hit and killed by a train: rail traffic interrupted on the Naples-Salerno line","A man was struck and killed near Portici station on the Naples-Salerno railway line around noon on Sept 7, 2026. Rail traffic on the line was suspended, causing regional delays, cancellations and substitute services while investigations proceed.",Abeer Khan,2026-09-07 16:47:30.814,2026-09-07 16:50:15.197,Abeer Khan,2026-09-07 16:57:51.187,"A, LA, E, DELLA, CE LINK",0.0,Event,,AGREED
70,"Labor Day forecast: Heavy rain, minor flooding possible in Bay Area","Labor Day forecast: Heavy rain, minor flooding possible in Bay Area","On Labor Day, heavy rain and minor flooding were forecast for parts of the Tampa Bay region (Tampa, Florida), with greatest risk north of I-4 and shifting storms toward the Atlantic Coast, causing potential transport and localized disruption.",Ayush Bhartwal,2026-09-07 16:47:29.740,2026-09-07 17:35:09.136,Ayush Bhartwal,2026-09-07 17:55:29.600,"A, POSSIBLE, BE, NORTH, AND, DRY, IS, ALONG, T I, CE LINK",0.0,Event,,AGREED
71,"Seattle mayor, King County executive to join striking workers at Embassy Suites - MyNorthwest.com","Seattle mayor, King County executive to join striking workers at Embassy Suites - MyNorthwest.com","Hotel employees at Embassy Suites by Hilton in Pioneer Square, Seattle, have been on strike since June 18, seeking higher wages, year-round healthcare, and pre-pandemic staffing; mayor and county executive joined picket line.",Ayush Bhartwal,2026-09-07 16:47:29.550,2026-09-07 17:35:09.136,Ayush Bhartwal,2026-09-07 17:55:29.600,"EMBASSY, A, AT, BY, MEDIA, CE LINK, ON, KING COUNTY",0.0,Event,,AGREED
72,"I spent 10 days scouting and waiting at the Halemaʻumaʻu Crater before the Kīlauea volcano erupted,"" says award-winning wildlife photographer who captured a white-tailed tropicbird rising above volcanic gases and red lava","I spent 10 days scouting and waiting at the Halemaʻumaʻu Crater before the Kīlauea volcano erupted,"" says award-winning wildlife photographer who captured a white-tailed tropicbird rising above volcanic gases and red lava","Photographer waited at Halema'uma'u Crater in Hawaii Volcanoes National Park and captured white-tailed tropicbird flying above gases, ash and red lava as Kīlauea erupted.",Abeer Khan,2026-09-07 16:47:29.372,2026-09-07 16:50:15.197,Abeer Khan,2026-09-07 16:57:51.187,"A, WHITE, VAPOR, AT, CARBON, LAVA, AND, DAYS, CE LINK, ON",0.0,Event,,AGREED
73,"JLR to cut 4,000 jobs globally, targets £1.7 billion in savings","JLR to cut 4,000 jobs globally, targets £1.7 billion in savings","Jaguar Land Rover announced a global workforce reduction of 4,000 jobs aiming to save £1.7 billion, indicating a major corporate restructuring by the Tata-owned automaker.",Ayush Bhartwal,2026-09-07 16:47:22.935,2026-09-07 17:35:09.136,Ayush Bhartwal,2026-09-07 17:55:29.600,"TATA GROUP, JAGUAR LAND ROVER, BS GLOBAL, TATA, CE LINK, ATA GROUP",1.0,Event,,AGREED
74,"JLR to cut 4,000 jobs globally, targets £1.7 billion in savings","Jaguar Land Rover announces global job cuts, aims for significant savings","Jaguar Land Rover announced it will cut about 4,000 global roles over two years aiming for £1.7bn savings to simplify operations and fund £15-18bn investments in electrification and digital manufacturing.",Ayush Bhartwal,2026-09-07 16:57:29.497,2026-09-07 17:35:09.136,Ayush Bhartwal,2026-09-07 17:55:29.600,"A, TATA GROUP, JAGUAR LAND ROVER, IS, ATA GROUP, OVER, AS, INITIATIVE, BY, NEXT, BS GLOBAL, TATA, CE LINK",1.0,Event,,AGREED
75,Strike at Dino? Union members put the matter on the cutting edge,Strike at Dino? Union members put the matter on the cutting edge,"OPZZ Confederation of Labour demands Dino Polska management attend mediations in Warsaw on Sept 24; union threatens a general strike over wages, working conditions, benefits, hiring and alleged dismissal of a representative.",Abeer Khan,2026-09-07 16:42:21.674,2026-09-07 16:50:15.197,Abeer Khan,2026-09-07 16:57:51.187,"NA, W, CE LINK",0.0,Event,,AGREED
76,"Google Down? Users Report Google Search, Gmail and YouTube Failures as DownDetector Flags a Labor Day Outage","Google Down? Users Report Google Search, Gmail and YouTube Failures as DownDetector Flags a Labor Day Outage","...stretch of complaints that began overnight Saturday into Sunday. The Houston Chronicle reported that excessive outage reports first appeared on DownDetector about 2 a.m. Sunday, Sept. 6, and...",Ayush Bhartwal,2026-09-07 16:42:21.333,2026-09-07 17:35:09.136,Ayush Bhartwal,2026-09-07 17:55:29.600,"THAT, A, 2, AS, AND, CE LINK, ON, GOOGLE",0.0,Event,,AGREED
77,Met Police supervisor awarded £39k after being victimised over racism accusations,Met Police supervisor awarded £39k after being victimised over racism accusations,"An East London tribunal found Metropolitan Police supervisor Jugdeep Mahal was victimised after being served a notice of investigation over allegations she described a colleague as racist; the NOI left her employment insecure and was later withdrawn, and she was awarded £39,033 for injury to feelings and interest.",Deepika Rao,2026-09-07 16:39:32.723,2026-09-07 18:16:05.370,Deepika Rao,2026-09-07 18:16:28.452,"A, OVER, CE LINK",0.0,Non-Event,,AGREED
78,-Group Eleven Announces Settlement of Director's Fees,-Group Eleven Announces Settlement of Director's Fees,"...3GE) ('Group Eleven' or the 'Company') is pleased to announce that the Company and its former director, Mr. Alessandro Bitelli, have agreed to settle C$ 32,250 in outstanding director fees (accrued...",Deepika Rao,2026-09-07 16:39:29.510,2026-09-07 18:16:05.370,Deepika Rao,2026-09-07 18:16:28.452,"THAT, AND, E COMPANY, IS, COMPANY A, CE LINK, COMPANY",0.0,Non-Event,,AGREED
79,Mumbai: FDA Suspends Kandivali Civic Hospital Blood Centre Licence For 3 Days Over Irregularities; Appeal,Mumbai: FDA Suspends Kandivali Civic Hospital Blood Centre Licence For 3 Days Over Irregularities; Appeal,"Maharashtra FDA issued a three-day suspension of the Kandivali West Bharatratna Babasaheb Ambedkar Municipal General Hospital blood centre licence (issued July 27, 2026) for multiple inspection-identified irregularities; hospital appealed, and closure is slated for mid-October affecting blood availability.",Ayush Bhartwal,2026-09-07 16:39:29.464,2026-09-07 17:35:09.136,Ayush Bhartwal,2026-09-07 17:55:29.600,"A, OVER, FDA, ADMINISTRATION, 3, T C, WEST, AND, DAYS, FOOD AND DRUG ADMINISTRATION, CE LINK",1.0,Event,,AGREED
80,-easyJet launches onboard emergency collection to support UNICEF's response to devastating flash floods in Nepal,-easyJet launches onboard emergency collection to support UNICEF's response to devastating flash floods in Nepal,"...has left many families without reliable access to safe water and hygiene facilities. With people forced to leave their homes and shelter in overcrowded host households, the risk of disease outbreaks...",Deepika Rao,2026-09-07 16:39:29.157,2026-09-07 18:16:05.370,Deepika Rao,2026-09-07 18:16:28.452,"AND, SHELTER, PEOPLE, SAFE, MANY, ACCESS, CE LINK",0.0,Non-Event,,AGREED
81,Urgent recall for Deep Heat as Aussie shoppers are warned 'do not use it,Urgent recall for Deep Heat as Aussie shoppers are warned 'do not use it,"...infections, particularly for patients with broken skin or weakened immune systems,' the TGA said.

Affected batch codes were V772 and V773 and expired in June 2029.

Those who purchased the product...",Deepika Rao,2026-09-07 16:39:26.411,2026-09-07 18:16:05.370,Deepika Rao,2026-09-07 18:16:28.452,"AS, USE, AND, RECALL, CE LINK, DO NOT USE",0.0,Non-Event,,AGREED
82,AI Training on Journalism Sparks New Lawsuit Against OpenAI,AI Training on Journalism Sparks New Lawsuit Against OpenAI,"Seattle Times and Newsday filed a lawsuit in the United States against OpenAI and Microsoft, alleging systematic copyright infringement via scraping (including paywall circumvention) and harms to publishers through AI-provided answers, metadata stripping, and hallucinations.",Abeer Khan,2026-09-07 16:39:19.155,2026-09-07 16:50:15.197,Abeer Khan,2026-09-07 16:57:51.187,"THAT, TECH, USE, AI, E TECH, SPARKS, CE LINK, ON",0.0,Event,,AGREED
83,-Bain Capital and Omnam Group announce the sale of the Lake Como Edition Hotel to Sansiri Capital,-Bain Capital and Omnam Group announce the sale of the Lake Como Edition Hotel to Sansiri Capital,"...Malpensa International Airport in approximately one hour. The landmark 19th-century palazzo was acquired by Bain Capital and Omnam Group in late 2021, under a fund managed by Kryalos SGR. An...",Deepika Rao,2026-09-07 16:37:26.816,2026-09-07 18:16:05.370,Deepika Rao,2026-09-07 18:16:28.452,"A, SALE, AIRPORT, BAIN CAPITAL, LANDMARK, BY, AND, KRYALOS SGR, T I, AM GROUP, INTERNATIONAL, CAPITAL, CE LINK",0.0,Non-Event,,AGREED
84,Category 3 hurricane sparks panic buying in US,Category 3 hurricane sparks panic buying in US,"...must be rushed to completion.

                     Lowell could unleash 14 inches of rain                   

                     Hurricane conditions are expected there by Monday afternoon...",Abeer Khan,2026-09-07 16:37:24.166,2026-09-07 16:50:15.197,Abeer Khan,2026-09-07 16:57:51.187,"BE, LOWELL, 3, BY, SPARKS, CE LINK",0.0,Event,,AGREED
85,"September 01, 2026: FDA raises recall to class 1 as multistate E. coli outbreak spreads to frozen berries sold at Walmart and Publix","September 01, 2026: FDA raises recall to class 1 as multistate E. coli outbreak spreads to frozen berries sold at Walmart and Publix","The FDA announced a recall expansion for frozen organic berries tied to a multistate E. coli outbreak.

The recall now covers Walmart's organic frozen mixed berries in 16 states that may be...",Abeer Khan,2026-09-07 16:34:30.767,2026-09-07 16:50:15.197,Abeer Khan,2026-09-07 16:57:51.187,"THAT, A, 1, FDA, AS, AT, WALMART, NOW, AND, RECALL, CE LINK",0.0,Event,,AGREED
86,"September 01, 2026: CDC ties 17 illnesses to frozen organic berries; recalls grow for Walmart and Publix products","September 01, 2026: CDC ties 17 illnesses to frozen organic berries; recalls grow for Walmart and Publix products","FDA expands recall of frozen organic berries tied to a multistate E. coli outbreak.

The expanded recall includes organic frozen mixed berries sold at Walmart locations in 16 states that may be...",Abeer Khan,2026-09-07 16:34:29.837,2026-09-07 16:50:15.197,Abeer Khan,2026-09-07 16:57:51.187,"THAT, A, FDA, GROW, AT, WALMART, AND, RECALL, C TIE, CE LINK",0.0,Event,,AGREED
87,USDA Issues Class I Recall of Imported Ready-to-Eat Pork Products Due to Listeria Contamination - SSBCrack,USDA Issues Class I Recall of Imported Ready-to-Eat Pork Products Due to Listeria Contamination - SSBCrack,"USDA FSIS issued a Class I recall for approximately 1,513 pounds of imported pork guanciale (LOT 263311US) produced in Italy after an import reinspection sample tested positive for Listeria; products distributed across eight U.S. states with no illnesses reported.",Ayush Bhartwal,2026-09-07 16:34:29.497,2026-09-07 17:35:09.136,Ayush Bhartwal,2026-09-07 17:55:29.600,"A, POTENTIAL, RECALL, I, CE LINK",1.0,Event,,AGREED
88,USDA Issues Class I Recall of Imported Ready-to-Eat Pork Products Due to Listeria Contamination - SSBCrack,Dangerous Listeria find triggers Pork recall in 8 States,"USDA FSIS issued a Class I recall for about 1,513 pounds of imported ready-to-eat guanciale produced in Italy (May 21, 2026) after import reinspection detected Listeria; products distributed across 8 US states.",Ayush Bhartwal,2026-09-07 17:15:19.304,2026-09-07 17:35:09.136,Ayush Bhartwal,2026-09-07 17:55:29.600,"A, TEST, RECALL, IS, T I, CE LINK",1.0,Event,,AGREED
89,"September 01, 2026: Organic berry recall widens to Walmart; Publix GreenWise products affected amid E. coli outbreak","September 01, 2026: Organic berry recall widens to Walmart; Publix GreenWise products affected amid E. coli outbreak","The U.S. Food and Drug Administration announced that additional frozen organic berries have been recalled in connection with a multistate E. coli outbreak.

The expanded recall now covers organic...",Abeer Khan,2026-09-07 16:34:28.818,2026-09-07 16:50:15.197,Abeer Khan,2026-09-07 16:57:51.187,"THAT, CONNECTION, A, ADMINISTRATION, BERRY, AND, NOW, RECALL, FOOD AND DRUG ADMINISTRATION, CE LINK",0.0,Event,,AGREED
90,A8 near Edinburgh airport closed after multi-vehicle crash,A8 near Edinburgh airport closed after multi-vehicle crash,"A multi-vehicle crash on the A8 near Newbridge on 7 Sept 2026 closed the A8 in both directions, disrupting access to Edinburgh Airport, causing diversions via M8 and Gogar and sending three people to hospital.",Abeer Khan,2026-09-07 16:33:26.912,2026-09-07 16:50:15.197,Abeer Khan,2026-09-07 16:57:51.187,"THAT, A, EDINBURGH AIRPORT, AIRPORT, T C, PEOPLE, AN, CE LINK",0.0,Event,,AGREED
91,Drone incident in Leipzig: Russia closes German consulate,Drone incident in Leipzig: Russia closes German consulate,"An explosive-laden drone was detected and defused at Leipzig/Halle Airport on 2026-09-07, prompting a partial airport closure, flight disruptions, investigations, and diplomatic fallout including Russia closing its German consulate.",Ayush Bhartwal,2026-09-07 16:31:21.788,2026-09-07 17:35:09.136,Ayush Bhartwal,2026-09-07 17:55:29.600,"VISA, IST, AM, CE LINK",0.0,Event,,AGREED
92,"Fire breaks out at paint shop in Faridabad, spreads to three adjacent shops","Fire breaks out at paint shop in Faridabad, spreads to three adjacent shops","A fire at a paint supply shop in Sector 28 of Ballabgarh market, Faridabad, on Sep 7 spread to three adjacent shops, causing extensive damage; firefighters used multiple tenders and faced chemical hazards; no casualties reported.",Ayush Bhartwal,2026-09-07 16:30:25.321,2026-09-07 17:35:09.136,Ayush Bhartwal,2026-09-07 17:55:29.600,"A, AT, AND, HOP IN, CE LINK, THE SHOP",0.0,Event,,AGREED
93,"September 04, 2026: Dustin platform outage disrupts procurement at Karolinska Institutet","September 04, 2026: Dustin platform outage disrupts procurement at Karolinska Institutet","Dustin is currently experiencing a service disruption that prevents receiving or processing orders and requests.

For computers and other hardware, customers should use Wisum&rsquo;s alternative suppliers...",Abeer Khan,2026-09-07 16:28:35.038,2026-09-07 16:50:15.197,Abeer Khan,2026-09-07 16:57:51.187,"THAT, A, AT, COMPUTERS, USE, AND, DUSTIN, IS, KAROLINSKA INSTITUTET, CE LINK",0.0,Event,,AGREED
94,Scorched Earth:  Aerial footage of the devastation caused by the Ross Fire in North Texas,Scorched Earth:  Aerial footage of the devastation caused by the Ross Fire in North Texas,"The Ross Fire in North Texas destroyed the historic Rochelle's Canoe Rental in Graford, destroying uninsured buildings and halting operations; owners plan to resume canoe rentals by Labor Day weekend.",Abeer Khan,2026-09-07 16:28:31.509,2026-09-07 16:50:15.197,Abeer Khan,2026-09-07 16:57:51.187,"A, NORTH, BY, TEXAS, CE LINK, FAMILY",0.0,Event,,AGREED
95,"September 04, 2026: Major shutdown unlocks faster freight on the Sydney-Melbourne corridor","September 04, 2026: Major shutdown unlocks faster freight on the Sydney-Melbourne corridor","A shutdown on the Sydney&ndash;Melbourne line is expected to shave up to 30 minutes off freight times, aiding one of the nation's busiest interstate routes. An 83.5-hour 'super possession' will concentrate...",Abeer Khan,2026-09-07 16:28:31.004,2026-09-07 16:34:30.594,Abeer Khan,2026-09-07 16:36:49.520,"A, MAJOR, IS, UP, T I, AN, CE LINK, ON",0.0,Non-Event,,AGREED
96,11:53 EDT BlackRock TCP Capital announces resignation of CEO Philip Tseng,11:53 EDT BlackRock TCP Capital announces resignation of CEO Philip Tseng,"...from his positions as a Director, Chair of the Board of Directors, Chief Executive Officer, and Co-Chief Investment Officer of BlackRock TCP Capital, BlackRock Private Credit Fund and BlackRock...",Abeer Khan,2026-09-07 16:28:29.480,2026-09-07 16:50:15.197,Abeer Khan,2026-09-07 16:57:51.187,"TCP, A, AS, AND, BLACKROCK, CAPITAL, CE LINK, PRIVATE",0.0,Event,,AGREED
97,Southwest Houston Townhomes Go Nearly 40 Hours Without Power in 93-Degree Heat,Southwest Houston Townhomes Go Nearly 40 Hours Without Power in 93-Degree Heat,"Westbury Square Townhomes in Southwest Houston experienced an unplanned power outage beginning around 4 a.m. Saturday, lasting nearly 40 hours during 93F heat; CenterPoint cited damaged customer-owned equipment and crews coordinated with the HOA to restore power.",Abeer Khan,2026-09-07 16:28:29.159,2026-09-07 16:50:15.197,Abeer Khan,2026-09-07 16:57:51.187,"AS, 4, AND, BY, GO, CE LINK",0.0,Event,,AGREED
98,"September 04, 2026: Security concerns grow as Mexico's cartels escalate use of improvised explosives","September 04, 2026: Security concerns grow as Mexico's cartels escalate use of improvised explosives","...cartels are increasingly turning to car bombs, drones carrying explosives and improvised devices, a trend that expands their reach and raises security concerns. The shift signals escalation as...",Abeer Khan,2026-09-07 16:28:27.098,2026-09-07 16:34:30.594,Abeer Khan,2026-09-07 16:36:49.520,"THAT, A, GROW, AS, S MEX, USE, AND, SIGNALS, CE LINK",0.0,Non-Event,,AGREED
99,"Container ships, punctuality plunge mainly due to Asia. On-time performance falls at 14 major ports including Shanghai | The Maritime Journal Japan Online","Container ships, punctuality plunge mainly due to Asia. On-time performance falls at 14 major ports including Shanghai | The Maritime Journal Japan Online","Sea-Intelligence reports July deterioration in container ship schedule reliability driven by congestion at major Asian ports, notably Shanghai; Shenzhen Yantian saw the largest drop and widespread inbound vessel delays may cause cascading route delays.",Ayush Bhartwal,2026-09-07 16:27:32.391,2026-09-07 17:35:09.136,Ayush Bhartwal,2026-09-07 17:55:29.600,CE LINK,0.0,Event,,AGREED
100,Novocure Reports Patient Data Exposure in Cybersecurity Incident,Novocure Reports Patient Data Exposure in Cybersecurity Incident,"Novocure disclosed mid-August 2026 unauthorized access via a subsidiary exposing internal patient IDs for >1,400 U.S. records and additional data for <50 western U.S. patients; operations and devices unaffected; investigation underway.",Abeer Khan,2026-09-07 16:27:26.830,2026-09-07 16:50:15.197,Abeer Khan,2026-09-07 16:57:51.187,"THAT, A, MCKESSON, AND, T I, ACCESS, NOVOCURE, CE LINK",0.0,Event,,AGREED
